"user_id","school","startdate","enddate","degree_raw","field_raw"
506462739,"Universidade Nove de Julho-Uninove",,,"Bacharel em Administração de Empresas",
141958341,"Fundação Dom Cabral","2013-01-01","2014-01-01","Business Management Development Program","In company specialization"
1052083776,"Universidad Autónoma de Guadalajara",,,"Ingeniero Industrial",
646152466,"Confederation College",,,"Executive Administration",
132669057,"Christian Center Bible College","2000-01-01","2002-01-31","Theology",
51496363,"Pace University - Lubin School of Business",,,"BBA","Finance, Economics"
602399040,"Universidad del Valle de Atemajac","2008-01-01","2012-01-01","Lic. Ciencias y Tecnicas de la Comunicación","Comunicación Social"
239706145,"École Nationale d'Ingénieurs de Tarbes","1997-01-01","2000-01-01","Diplôme d'ingénieur",
247085303,"University of Kentucky","2020-01-01","2021-01-31","Master of Science - MS","Pharmaceutical Sciences"
510508458,"Cisco College",,,,
194701436,"Clarks Summit University","1987-01-01","1991-01-31","Bachelor's degree","Pastoral Studies/Counseling"
103352438,"Ensworth High School","2007-01-01","2011-01-01",,
605385797,"Sheffield University Management School","2017-01-01","2019-01-31",,
463767864,"The Ohio State University College of Public Health",,,"Bachelor Public Health","Sociology and Global Health"
974317737,"University of Aberdeen","2021-01-01","2021-01-31","Non-graduating students in Arts and Social Sciences First Half-Session","Sociology, Anthropology and Sociolinguistics"
102704670,"Hochschule Fresenius Köln","2008-01-01","2011-01-01","Bachelor of Arts (B.A.)","Business Psychology"
706096140,"Maulana Azad National Institute of Technology","2011-01-01","2015-01-31","Bachelor of Technology (B.Tech.)","Computer science and  Engineering"
793390785,"Cégep de Sherbrooke","2018-01-01","2021-01-01","DEC","Administration"
659070586,"San Jose State University",,,"Chemistry",
403556345,"Concordia University","2016-01-01","2020-01-01","Bachelor's degree","Accounting"
416796095,"Zhejiang University of Technology","1983-01-01","1987-01-31","B.S.","Chemical Engineering"
973522951,"Střední odborná škola podnikatelská Profit, spol. s r.o.","2011-01-01","2013-01-31","Podnikání a management",
2002532537,"University of Houston-Downtown",,,,
9568156,"International Business College, Indiana","2018-01-01","2019-01-31","Associate of Science - AS","Veterinary/Animal Health Technology/Technician and Veterinary Assistant"
408966909,"Southern Illinois University, Carbondale","1967-01-01","1970-01-31",,
311296040,"Benedict College",,,"Mass Communication/Media Studies",
23056573,"Texas Christian University","2005-01-01","2009-01-01","Bachelor's of Music Education",
158207739,"Instituto Superior Técnico",,,"Mestrado Engenharia Química",
21234930,"University of Arizona","2010-01-01","2014-01-31","Bachelor’s Degree","Economics"
470175394,"University of Pittsburgh College of Business Administration","2016-01-01","2021-01-01","Business Information Systems, Marketing, and Supply Chain Management",
676698124,"Rensselaer Polytechnic Institute","2012-01-01","2016-01-31","Bachelor of Science (B.S.)","Chemical Engineering"
183841872,"Hochschule für Gestaltung Schwäbisch Gmünd","2021-01-01","2023-01-01","Master of Arts - MA","Strategische Gestaltung"
499068590,"California State University, Fresno","2002-01-01","2003-01-01","Teaching Credential","English"
521833003,"Tuck School of Business at Dartmouth",,,"Master of Business Administration (MBA)","Business Administration and Management, General"
209941335,"Instituto Cultural Brasil Estados Unidos","2013-01-01","2017-01-01","Ensino de Inglês como Segundo Idioma",
10787733,"Rutgers University","1976-01-01","1980-01-01","Bachelor of Arts (B.A.)","German Language and Literature"
593126379,"Sapienza Università di Roma","2021-01-01","2021-01-01","2nd Level Master in Space Transportation Systems: Launchers and Re-entry Vehicles","Space Engineering"
642019957,"Lycee Jean Lurçat - Paris 13","2016-01-01","2018-01-31","BTS","Commerce international"
679695185,"Conservatoire National de Region de Lyon","1979-01-01","1989-01-01","Degre Préparatoire Supérieur, Piano",
62368443,"Davenport University","1996-01-01","2000-01-31","Bachelor of Applied Science (B.A.Sc.)","Business, Management, Marketing, and Related Support Services"
198053333,"The University of New Mexico",,,,
260694987,"University of Montana","2002-01-01","2004-01-31","Associate of Applied Science","Computer and Information Sciences and Support Services"
847046490,"Joliet Junior College","1996-01-01","1999-01-31","Associate of Arts and Sciences (AAS)","Registered Nursing/Registered Nurse"
649101707,"Alpena Community College","2007-01-01","2010-01-01","Associate of Arts - AA","Elementary Education and Teaching"
525897267,"CSU Chico","2009-01-01","2014-01-31","Bachelor's Degree","Business, Management, Marketing, and Related Support Services"
34884141,"University of Iowa","2006-01-01","2010-01-31","BA","Psychology, Communication Studies"
150449216,"Wellington College","2000-01-01","2004-01-01",,
150449216,"Victoria University of Wellington","2005-01-01","2007-01-01","Bachelor of Commerce & Administration (BCA)","Economics and Money & Finance"
128734853,"Wake Technical Community College",,,"Associate of Science (A.S.)","Biology, General"
2001560837,"Rajamahendri Institute of Engineering & Technology, Bhoopalapatnam, Near Pidimgoyyi,","2016-01-01","2020-01-31","b.tech","Mechanical Engineering"
522717716,"Hardin-Simmons University","1978-01-01","1983-01-31","Bachelor of Education (BEd)","Elementary Education and Teaching"
234908482,"South Point High School","2001-01-01","2002-01-01","Standard 12","Science"
115919011,"Darmstadt University of Applied Sciences","2021-01-01","2023-01-01","Master of Science - MS","Automation Engineer"
146595974,"California State University-East Bay","2006-01-01","2009-01-31","Bachelor’s Degree","Philosophy"
805837124,"Sasi Institute of Technology & Engineering","2014-01-01","2018-01-01",,
49114673,"Zegel Ipae","2021-01-01",,,
673365945,"The State University of New York","1986-01-01","1988-01-01","Bachelor of Science - BS","Electrical Engineering"
488790092,"Oklahoma State University","2004-01-01","2013-01-01","Bachelor of Science - BS","Management Information Systems, General"
387355944,"Keiser University",,,,
103087212,"Marimallappa's High School","2004-01-01","2006-01-01","SSLC",
388142285,"St. Aloysius R. C",,,,
848525856,"MIAGE","2013-01-01","2014-01-01","Qualification professionnelle","Opérateur de saisie"
380268833,"Glasgow International College, Scotland, UK","2009-01-01","2010-01-01","Pre-Masters - English Language Course","English Language and British Society and Culture"
211437614,"Duke University","1980-01-01","1984-01-31","B.S.","Psychology"
41448720,"University of South Carolina","2010-01-01","2013-01-31","Bachelor of Science (B.S.)","Retail Fashion Merchandising"
466965403,"Institut Pertanian Bogor (IPB)","2008-01-01","2012-01-01","Bachelor of Science in Statistics","Statistics"
463560298,"Ecole superieure des affaires de Grenoble","1989-01-01","1990-01-31","Master en gestion des entreprises","Gestion"
326508240,"Radcliffe school","1984-01-01","1988-01-01",,
286118527,"Liverpool John Moores University","2016-01-01","2019-01-01",,
270341489,"Universidade de Marília",,,"Adm. de Empresas",
541358226,"California Baptist University","2016-01-01","2020-01-01","Bachelor of Science","Registered Nursing/Registered Nurse"
508316516,"The Art Institute of Phoenix","2012-01-01","2016-01-31","Bachelor’s Degree","Fashion Marketing"
446328177,"Walter E. Heller College of Business - Roosevelt University","1997-01-01","2001-01-31","MSIB","International Business"
75918335,"Tilburg University","2020-01-01","2024-01-31","Bachelor's degree","Psychologie"
323897669,"Duquesne University",,,"Bachelor's degree","Business Administration and Management, Summa Cum Laude"
507294676,"Columbia University","1975-01-01","1976-01-31","MA","Education"
50420697,"Towson University","2019-01-01","2023-01-31","Bachelor's degree","Accounting"
178552566,"University of Limerick",,,"Bachelor’s Degree","Biomedical Engineering"
190326798,"Toronto Metropolitan University",,,"Bachelor of Commerce (BComm)","Accounting"
649729524,"Sun Prairie High School",,,,
841403523,"Johns Hopkins University Advanced Academic Programs","2014-01-01","2015-01-31","Master of Science (M.S.)","Regulatory Science"
254544923,"University of Auckland","2011-01-01","2014-01-01","Bachelor of Science - BSc","Chemistry and Biology"
294669790,"American Musical and Dramatic Academy","1984-01-01","1985-01-31","Musical Theatre",
2000618797,"Lindenwood University","2019-01-01","2020-01-01","Master of Business Administration - MBA","Business, Management, Marketing, and Related Support Services"
699676845,"University of Perpetual Help - Dr. Jose G. Tamayo Medical University","2016-01-01","2020-01-01","Bachelor of Science","Psychology"
257904657,"Deakin University","2018-01-01","2021-01-01","Bachelor of Arts - BA/ Bachelor of Commerce","Education and Human Resource Management"
71284739,"Welinkar Institute of Management","1998-01-01","2000-01-01","Diploma","Management"
415389693,"Grand Canyon University",,,"Bachelor of Science - BSN","Registered Nursing, Nursing Administration, Nursing Research, Education and Clinical Nursing"
660372590,"Università degli Studi di Milano-Bicocca","2014-01-01","2017-01-01","Laurea Magistrale LM","Biotecnologie Mediche"
412035012,"Free Code Camp","2016-01-01","2017-01-01","Full Stack Web Development Certification","Computer Software Engineering"
141958341,"CENEX - Centro de Excelência Empresarial","2014-01-01","2014-01-01","Human Relations, communication",
841403523,"Clark University","2010-01-01","2014-01-31","Bachelor of Arts (B.A.)","Biochemistry and Molecular Biology"
368080771,"Cabrillo College","2012-01-01","2019-01-31","Film/Cinema/Video Studies",
609385116,"Hunter College","2019-01-01","2023-01-31","Bachelor's degree","Biochemistry"
312399792,"ADU (Faculty of Engineering)",,,"Bachelor of Engineering (BE)",
3031821,"Hondros College of Nursing","2018-01-01","2019-01-31","Licensure","Licensed Practical/Vocational Nurse Training"
1053142960,"Princeton University","2022-01-01","2026-01-31","Bachelor of Science in Engineering (B.S.E.)","Engineering"
155351377,"Cypress College","1991-01-01","1994-01-31","Associate of Science - AS","Engineering"
375271525,"PMI (Production Management Institute)","2008-01-01","2010-01-01","NQF 5","Production Management"
532550562,"City, University of London","2020-01-01","2023-01-01","Bachelor of Science - BS","Computer Science"
289702527,"Barton College","2000-01-01","2004-01-31","Bachelor of Arts (B.A.)","History"
352904067,"Gandhi Institute for Technological Advancement","2016-01-01","2020-01-01","Bachelor of Technology - BTech","Mechanical Engineering"
106404958,"University of Illinois at Urbana-Champaign","2006-01-01","2009-01-31","Bachelor of Science (B.S.)","Art History, Psychology"
331952524,"Institut national des Sciences appliquées de Lyon / INSA Lyon","1990-01-01","1995-01-01","diplôme d'ingénieur","Génie Electrique/telecom"
255764417,"Silver Lake College",,,"Bachelor's","Business Management"
391896655,"New York Institute of Technology",,,"Bachelor’s Degree","Advertising"
170897472,"KIMS","2012-01-01","2014-01-31",,
74037462,"OCAD University","2018-01-01","2019-01-01","Digital Media Certificate","Digital Media / UX"
287252124,"Universidade Nova de Lisboa","2010-01-01","2010-01-01","Master of Science (M.Sc.), Exhange semester","Business Administration and Management, General"
533084375,"KHLim","1983-01-01","1987-01-01","Industrial Engineer","Electromechanics"
679695185,"The Skein Company","2018-01-01","2018-01-01","Product Marketing Management Training",
212616767,"California State University-Fullerton","2003-01-01","2005-01-01","BA","Communications, Public Relations"
664812024,"COPPEAD UFRJ","2021-01-01","2022-01-01","Executive MBA (EMBA)",
419069178,"Lexington High School","1972-01-01","1976-01-01","High School",
52324144,"Università degli Studi 'Gabriele d'Annunzio' di Chieti - Pescara","2007-01-01","2011-01-01","Specializzazione in Radiodiagnostica e Radiologia Interventistica","Medicina"
1001282018,"Seminario",,,,
977635795,"Kocaeli Üniversitesi","2009-01-01","2013-01-01","Bachelor of Engineering (BE)","Metallurgical and Material Engineer"
141958341,"Escola Técnica de Comércio - UFRGS","1991-01-01","1993-01-01","Technical","Data Processing, Information Technology"
606783801,"Resonance Eduventures Limited","2016-01-01","2017-01-01",,
433977787,"Avans Hogeschool Den Bosch","2015-01-01","2017-01-01","Informatica (Software engineering) / Hogere opleiding Software engineer",
315850915,"The Ohio State University Fisher College of Business","1996-01-01","1999-01-01","Bachelors of Science and Business Administration","HR"
170452190,"CentraleSupélec","2017-01-01","2021-01-01","Mathématiques Appliquées - Mention Data Science",
491570563,"Indiana University Bloomington","2002-01-01","2007-01-31","Bachelors","General Studies"
227082477,"Ramakrishna Mission Vivekananda College Mylapore","2012-01-01","2015-01-01","B.Com Computer Application",
515657218,"McGill University","2019-01-01","2019-01-01","Politics in Japan and South Korea",
903714741,"IIT JAMMU","2021-01-01","2025-01-01","Bachelor of Technology - BTech","Electrical and Electronics Engineering"
444104460,"ISEFAC Alternance, l'école du management en alternance",,,"Comptabilité et commerce / gestion",
473217552,"Université of Bordeaux","2010-01-01","2013-01-01","Bachelor's degree","Health biology"
709631879,"Cairo University","2014-01-01","2019-01-01","Bachelor's degree","Dentistry"
321865992,"University of Utah","1999-01-01","2002-01-01","Bachelor’s of science","Chemistry, emphysis physics"
512439482,"Ulster University","2020-01-01","2024-01-01","Human Resources Management/Personnel Administration, General",
181663821,"K.K Wagh Polytechnic","2010-01-01","2013-01-31","Diploma","Comuter Technology"
77478115,"University of Warwick","2012-01-01","2015-01-01","Bachelor of Applied Science - BASc","Economics"
164657792,"Loyola University Maryland","1998-01-01","2002-01-31","Bachelor of Arts - BA","Elementary Education and Teaching"
670245336,"FCE","2018-01-01","2019-01-01","Werken met aandacht voor intermenselijke processen",
679695185,"Université Joseph Fourier (Grenoble I)","2004-01-01","2006-01-01","Master 2 (MSc)",
220793442,"Universiteit Gent","2009-01-01","2012-01-01","Bachelor of Science (BS)","Sociologie (Sociology)"
131648705,"iaelyon School of Management","2019-01-01","2020-01-01","MASTER 2","MASTER EN GESTION PATRIMOINE"
279109188,"Galilée","2006-01-01","2009-01-01","Ingénieur","Mathématiques Appliquées et Calcul Scientifique"
443171315,"Bronx High School of Science","1974-01-01","1978-01-01",,
390296904,"Suffolk County Community College","1994-01-01","1995-01-31","Business Administration and Management, General",
111488420,"IUP de Finance - Nancy","2001-01-01","2003-01-01","Master's degree","Banking and Financial Support Services"
189196468,"GROUPE ESPI","2020-01-01","2021-01-01","Bachelor Gestionnaire d'Affaires Immobilières","Immobilier"
646663964,"San Diego State University","2000-01-01","2005-01-31","BS","Business-Integrated Marketing Communication"
979702660,"IFA PIERRE SALVI - ENGHIEN-LES-BAINS","2004-01-01","2006-01-01","BTS Comptabilité et Gestion des Organisations - BTS CGO","Comptabilité"
656599145,"Whitewater wi","1988-01-01","1993-01-01","Bachelor of Business Administration (BBA)","Business Administration and Management, General"
62967940,"SMP Yasporbi I","2006-01-01","2009-01-31",,
286293629,"Loughborough University","2007-01-01","2009-01-31","M.S.","Renewable Energy Systems Technology"
186445391,"Oklahoma City University","2015-01-01","2017-01-31","Master's degree","Accounting"
355009172,"Sciences Po","2010-01-01","2012-01-01","Master’s Degree","Finance and Strategy"
75889457,"Excelsior University",,,"Master's degree","Cyber"
532550562,"Open Education","2017-01-01","2019-01-01","State High School Diploma","81,61"
2017121307,"The University of Tennessee at Chattanooga","2011-01-01","2012-01-31",,
600161332,"lycee Auguste Renoir Paris","1995-01-01","1997-01-31","dessinateur maquettiste",
47545226,"Centenary University","2005-01-01","2008-01-31","MBA","Human Resources"
532550562,"Cagri Science School","2016-01-01","2017-01-01","High School Diploma","Science"
154089916,"Omaha North Magnet High School","2017-01-01","2021-01-31","N/A","Urban Design, City Planning"
324918388,"Southern State Community College","2002-01-01","2003-01-31","Business Administration and Management, General",
29627016,"The University of Georgia","1986-01-01","1998-01-01","MS","I/O Psychology"
548040054,"Meiji Gakuin University","2014-01-01","2014-01-01","Global & International Studies",
528895723,"Université Hassan II de Mohammedia","2001-01-01","2005-01-01","licence en gestion d'entreprise","Économie de gestion"
924674850,"AKTIV KURSER","2012-01-01","2013-01-01","Mini MBA / DIP","Change management"
75337719,"San Pedro College of Business Administration - San Pedro, Laguna",,,"Bachelor of Business Administration - BBA","Marketing Management"
71626399,"St. Mary's Canossian College",,,,
2007529976,"Certified General Accountants of Ontario","2012-01-01","2013-01-01",,
309433617,"Don Bosco Doomdooma",,,"Nerist","Mechanical Engineering"
550402639,"Udemy Academy","2019-01-01","2019-01-01","Certification","C# with Unity Developer"
998276314,"Instituto de Empresa","2001-01-01","2003-01-31","Master de Auditoria","Auditing"
53431215,"University Institute of Technology, RGPV","2016-01-01","2020-01-01","Bachelor of Engineering - BE","IT"
47414570,"The Open University","2020-01-01",,"Bachelor of Science - BS","Counseling Psychology"
328633324,"Southeastern University Lakeland, Fl","2008-01-01","2011-01-31","Bachelor of Science (B.S.)","Business Management"
436155681,"Brown University","2013-01-01","2017-01-01","Bachelor's degree","Computer Science"
77215931,"AFIP","2020-01-01","2021-01-01","Bachelor Concepteur Développeur Nouvelles Technologies","Programmation / développeur informatique, général"
286293629,"Massachusetts Institute of Technology","1996-01-01","2000-01-31","B.S.","Aerospace Engineering"
662210915,"University of Wisconsin-Madison",,,"B.S. Art","Art- Emphasis in Graphic Design with Coursework in Advertising"
481498531,"Plantijn Hogeschool Boom","2011-01-01","2013-01-01","Elektromechanica","Niet-geslaagd (wel 30 studiepunten behaald)"
412870086,"Markus Verbeek Praehep","2014-01-01",,"Bachelor's degree","Accounting and Finance"
557478112,"Baba residential scool","2003-01-01","2004-01-01","School",
490063580,"Université Claude Bernard Lyon 1","1994-01-01","1996-01-01","Diplôme universitaire de technologie (DUT)","IUT CHIMIE"
827541796,"McNeese State University","2018-01-01","2023-01-01","Bachelor of Engineering - BE","Electrical and Electronics Engineering"
845309907,"University of Pittsburgh",,,"BA","Communications"
521833003,"Beijing University of Post and Telecommunications",,,"Master of Engineering (M.Eng.)","Telecommunications Engineering"
375560449,"Northeastern State University","2006-01-01","2011-01-31","Bachelor's Degree","Cellular Biology, Chemistry Minor"
279210188,"West Virginia University",,,,
572675172,"Grundig-Akademie Nürnberg",,,,
443420777,"Wichita State University",,,"Bachelor of Business Administration (B.B.A.)","Economics and Business Management"
484599078,"Sobey School of Business at Saint Mary's University","2011-01-01","2013-01-31","Bachelor of Commerce (BCom)","Marketing/Marketing Management"
2018475516,"Suffolk County Community College","2018-01-01","2020-01-31","Associate's degree","Liberal Arts and Sciences, General Studies and Humanities"
670245336,"SIOO","2014-01-01","2014-01-01","Organisatiediagnose",
252757556,"The Oxford College Of Engineering","2015-01-01","2019-01-01","Bachelor of Engineering - BE","Information Technology"
